# The bandpass is created by SGJY at KIAA-PKU on 2018-05-05 14:56:04.098818.
# The bandpass is for Herschel/SPIRE 500 micron of extended source. 
# The wavelength is in the units micron.
# Wavelength  RSR
4.578755e+02 5.482300e-01
4.599816e+02 5.704200e-01
4.621072e+02 5.918900e-01
4.640371e+02 5.992000e-01
4.662005e+02 6.244800e-01
4.683841e+02 6.180100e-01
4.705882e+02 6.140200e-01
4.728132e+02 5.960900e-01
4.748338e+02 5.943100e-01
4.770992e+02 5.740700e-01
4.793864e+02 5.742200e-01
4.816956e+02 5.667200e-01
4.837929e+02 5.870600e-01
4.861449e+02 6.086600e-01
4.885198e+02 6.244000e-01
4.909180e+02 6.315800e-01
4.933399e+02 6.255400e-01
4.955401e+02 6.286700e-01
4.980080e+02 6.282100e-01
5.005005e+02 6.353500e-01
5.030181e+02 6.391100e-01
5.055612e+02 6.352300e-01
5.078720e+02 6.254400e-01
5.104645e+02 6.417800e-01
5.130836e+02 6.591700e-01
5.157298e+02 6.481100e-01
5.181347e+02 6.617200e-01
5.208333e+02 6.705700e-01
5.235602e+02 6.546200e-01
5.263158e+02 6.640300e-01
5.291005e+02 6.901600e-01
5.316321e+02 7.320700e-01
5.344735e+02 7.294300e-01
5.373455e+02 7.445800e-01
5.402485e+02 7.601600e-01
5.431830e+02 7.512900e-01
5.458515e+02 7.564200e-01
5.488474e+02 7.370400e-01
5.518764e+02 7.350300e-01
5.549390e+02 7.584800e-01
5.577245e+02 7.429800e-01
5.608525e+02 7.744300e-01
5.640158e+02 8.395900e-01
5.672150e+02 8.594100e-01
5.704507e+02 8.802500e-01
5.733945e+02 8.818400e-01
5.767013e+02 8.700100e-01
5.800464e+02 8.562400e-01
5.834306e+02 8.782700e-01
5.865103e+02 8.785500e-01
5.899705e+02 9.266000e-01
5.934718e+02 9.733800e-01
5.970149e+02 9.563300e-01
6.006006e+02 9.714600e-01
6.038647e+02 9.942200e-01
6.075334e+02 1.000000e+00
6.112469e+02 4.382000e-01
6.150062e+02 2.455100e-01
6.188119e+02 1.652700e-01
6.222775e+02 1.212600e-01
6.261741e+02 9.550500e-02
6.301197e+02 7.483800e-02
6.341154e+02 6.080500e-02
6.377551e+02 5.016500e-02
6.418485e+02 4.215300e-02
6.459948e+02 3.492300e-02
6.501951e+02 2.879000e-02
6.544503e+02 2.441300e-02
6.583279e+02 2.251300e-02
6.626905e+02 1.973000e-02
6.671114e+02 1.707300e-02
6.715917e+02 1.611300e-02
6.761325e+02 1.467100e-02
6.802721e+02 1.310000e-02
6.849315e+02 1.179800e-02
6.896552e+02 1.034700e-02
6.944444e+02 8.912800e-03
6.988120e+02 7.950000e-03
7.037298e+02 7.269300e-03
7.087172e+02 6.937000e-03
7.137759e+02 6.062800e-03
7.189073e+02 5.709400e-03
7.235890e+02 5.012900e-03
7.288630e+02 4.921700e-03
7.342144e+02 4.531800e-03
7.396450e+02 4.135000e-03
7.451565e+02 3.964000e-03
7.501875e+02 3.706600e-03
7.558579e+02 3.174700e-03
7.616146e+02 2.957900e-03
7.674597e+02 2.885600e-03
7.727975e+02 2.613900e-03
7.788162e+02 2.255000e-03
7.849294e+02 2.188400e-03
7.911392e+02 2.017000e-03
7.974482e+02 2.020200e-03
8.032129e+02 1.866300e-03
8.097166e+02 1.778200e-03
8.163265e+02 1.657500e-03
8.230453e+02 1.667100e-03
8.298755e+02 1.541900e-03
8.361204e+02 1.551900e-03
8.431703e+02 1.441000e-03
8.503401e+02 1.280500e-03
8.576329e+02 1.161700e-03
8.643042e+02 1.010000e-03
8.718396e+02 9.639300e-04
8.795075e+02 9.127600e-04
8.873115e+02 9.159000e-04
8.952551e+02 7.616400e-04
9.025271e+02 7.356300e-04
9.107468e+02 7.083700e-04
9.191177e+02 7.327300e-04
