# The relative spectral response is converted to energy/photon.
# micron energy/photon
3.081060	0.000852
3.082890	0.001020
3.084730	0.000789
3.086560	0.000798
3.088400	0.000765
3.090240	0.000926
3.092080	0.001119
3.093930	0.000772
3.095780	0.000935
3.097620	0.001145
3.099480	0.000918
3.101330	0.001105
3.103190	0.001082
3.105040	0.000869
3.106900	0.001228
3.108770	0.001570
3.110630	0.001533
3.112500	0.001836
3.114370	0.002275
3.116240	0.002445
3.118110	0.002962
3.119990	0.003755
3.121870	0.004252
3.123750	0.004905
3.125630	0.005898
3.127520	0.006789
3.129400	0.008118
3.131290	0.010180
3.133190	0.012183
3.135080	0.014710
3.136980	0.018007
3.138880	0.021580
3.140780	0.026273
3.142680	0.032213
3.144590	0.038712
3.146490	0.046993
3.148410	0.056814
3.150320	0.068584
3.152230	0.082735
3.154150	0.098310
3.156070	0.116380
3.157990	0.137966
3.159920	0.163146
3.161840	0.189355
3.163770	0.217864
3.165700	0.251232
3.167640	0.284106
3.169570	0.319881
3.171510	0.358386
3.173450	0.394967
3.175400	0.432311
3.177340	0.469520
3.179290	0.506416
3.181240	0.536175
3.183190	0.564174
3.185150	0.594006
3.187110	0.617218
3.189070	0.635238
3.191030	0.649497
3.192990	0.664134
3.194960	0.671396
3.196930	0.674337
3.198900	0.677100
3.200880	0.676435
3.202860	0.672153
3.204840	0.669855
3.206820	0.667191
3.208800	0.661627
3.210790	0.655875
3.212780	0.649209
3.214770	0.642534
3.216760	0.637848
3.218760	0.634975
3.220760	0.633369
3.222760	0.627942
3.224770	0.625603
3.226770	0.627630
3.228780	0.626199
3.230790	0.626589
3.232810	0.628258
3.234820	0.629561
3.236840	0.634705
3.238870	0.639125
3.240890	0.642450
3.242920	0.648161
3.244950	0.655343
3.246980	0.664001
3.249010	0.671385
3.251050	0.678596
3.253090	0.688202
3.255130	0.697270
3.257180	0.706166
3.259220	0.716542
3.261270	0.724540
3.263320	0.731995
3.265380	0.738539
3.267440	0.743985
3.269500	0.750175
3.271560	0.757849
3.273630	0.762209
3.275690	0.764907
3.277760	0.769276
3.279840	0.769764
3.281910	0.771176
3.283990	0.772036
3.286070	0.770299
3.288160	0.769304
3.290240	0.769419
3.292330	0.770280
3.294420	0.768723
3.296520	0.767539
3.298620	0.766538
3.300710	0.762180
3.302820	0.761735
3.304920	0.763152
3.307030	0.759533
3.309140	0.758336
3.311250	0.758072
3.313370	0.757435
3.315490	0.758856
3.317610	0.757281
3.319730	0.754017
3.321860	0.755064
3.323990	0.757236
3.326120	0.758848
3.328260	0.760276
3.330390	0.760010
3.332530	0.761251
3.334680	0.765318
3.336820	0.766186
3.338970	0.766303
3.341120	0.767551
3.343280	0.767481
3.345430	0.767597
3.347590	0.768470
3.349760	0.769914
3.351920	0.770032
3.354090	0.769773
3.356260	0.769703
3.358430	0.767926
3.360610	0.768424
3.362790	0.768543
3.364970	0.767142
3.367160	0.769352
3.369350	0.768521
3.371540	0.764263
3.373730	0.767996
3.375930	0.772880
3.378130	0.773383
3.380330	0.775223
3.382530	0.777255
3.384740	0.779482
3.386950	0.785535
3.389170	0.791024
3.391380	0.796325
3.393600	0.802018
3.395820	0.806568
3.398050	0.814194
3.400280	0.820103
3.402510	0.824097
3.404740	0.830403
3.406980	0.833257
3.409220	0.834189
3.411460	0.838204
3.413710	0.841454
3.415960	0.839502
3.418210	0.838126
3.420460	0.840994
3.422720	0.840584
3.424980	0.839592
3.427250	0.839568
3.429510	0.832960
3.431780	0.826150
3.434060	0.824567
3.436330	0.822978
3.438610	0.819255
3.440890	0.816108
3.443180	0.812181
3.445460	0.809607
3.447750	0.808977
3.450050	0.806791
3.452350	0.806549
3.454650	0.807281
3.456950	0.806063
3.459260	0.807187
3.461560	0.809873
3.463880	0.812958
3.466190	0.817021
3.468510	0.819526
3.470830	0.821641
3.473160	0.826898
3.475480	0.833336
3.477820	0.838412
3.480150	0.845652
3.482490	0.853690
3.484830	0.859378
3.487170	0.866450
3.489520	0.873337
3.491870	0.877276
3.494220	0.882994
3.496580	0.889314
3.498940	0.894457
3.501300	0.900594
3.503660	0.904167
3.506030	0.903196
3.508410	0.903809
3.510780	0.908184
