# The bandpass is created by SGJY at KIAA-PKU on 2018-05-05 14:56:04.098818.
# The bandpass is for Herschel/SPIRE 250 micron of extended source. 
# The wavelength is in the units micron.
# Wavelength  RSR
3.022061e+02 5.583200e-03
3.031222e+02 5.367200e-03
3.039514e+02 5.126300e-03
3.048780e+02 4.889500e-03
3.058104e+02 4.524400e-03
3.067485e+02 4.116000e-03
3.076923e+02 3.725900e-03
3.085467e+02 3.264000e-03
3.095017e+02 2.927000e-03
3.104626e+02 2.617500e-03
3.114295e+02 2.334100e-03
3.123048e+02 2.063900e-03
3.132832e+02 1.794500e-03
3.142678e+02 1.517100e-03
3.152585e+02 1.276000e-03
3.162555e+02 1.067500e-03
3.171583e+02 8.854100e-04
3.181674e+02 7.477600e-04
3.191829e+02 6.574500e-04
3.202049e+02 5.824400e-04
3.211304e+02 5.371600e-04
3.221649e+02 5.006300e-04
3.232062e+02 4.709400e-04
3.242542e+02 4.330600e-04
3.253090e+02 3.957600e-04
3.262643e+02 3.551000e-04
3.273322e+02 3.229800e-04
3.284072e+02 2.904400e-04
3.294893e+02 2.606000e-04
3.305785e+02 2.420600e-04
3.315650e+02 2.249100e-04
3.326680e+02 2.107400e-04
3.337784e+02 2.001900e-04
3.348962e+02 1.894900e-04
3.359086e+02 1.769000e-04
3.370408e+02 1.639300e-04
3.381806e+02 1.499400e-04
3.393281e+02 1.381200e-04
3.404835e+02 1.296800e-04
3.415301e+02 1.218500e-04
3.427005e+02 1.164900e-04
3.438789e+02 1.123200e-04
3.450656e+02 1.069400e-04
3.462604e+02 9.884000e-05
3.473428e+02 8.976400e-05
3.485535e+02 8.100400e-05
