# The relative spectral response is converted to energy/photon.
# micron energy/photon
9.161520	0.800478
9.177740	0.766673
9.194010	0.733433
9.210340	0.691496
9.226730	0.652504
9.243180	0.610962
9.259680	0.570306
9.276250	0.530197
9.292870	0.497560
9.309560	0.462726
9.326300	0.429156
9.343100	0.394073
9.359970	0.356422
9.376900	0.316993
9.393880	0.277035
9.410930	0.237845
9.428040	0.196966
9.445220	0.161112
9.462450	0.127065
9.479750	0.096745
9.497110	0.071303
9.514540	0.051227
9.532030	0.036262
9.549580	0.025740
9.567200	0.017503
9.584890	0.011753
9.602640	0.008229
9.620450	0.005793
9.638330	0.004108
9.656280	0.002943
9.674300	0.001838
9.692380	0.001008
9.710530	0.000601
9.728750	0.000428
9.747040	0.000327
9.765390	0.000418
9.783820	0.000488
9.802310	0.000241
9.820880	0.000176
9.839510	0.000348
9.858220	0.000375
9.877000	0.000604
9.895850	0.001102
9.914770	0.001234
9.933760	0.001203
9.952830	0.001187
9.971970	0.001025
9.991180	0.001083
10.010500	0.001022
10.029800	0.000602
10.049300	0.000588
10.068800	0.000780
10.088400	0.000707
10.108000	0.000546
10.127800	0.000604
10.147600	0.000881
10.167500	0.001095
10.187500	0.001002
10.207500	0.000692
10.227700	0.000335
10.247900	0.000179
10.268200	0.000436
10.288500	0.000817
10.309000	0.000941
10.329500	0.000824
10.350100	0.000756
10.370800	0.000781
10.391600	0.000891
10.412500	0.001059
10.433400	0.001053
10.454500	0.001009
10.475600	0.000984
10.496800	0.000743
