# The relative spectral response is converted to energy/photon.
# micron energy/photon
3.722490	0.001837
3.725160	0.001682
3.727840	0.001711
3.730520	0.001860
3.733210	0.001858
3.735900	0.001924
3.738590	0.001891
3.741290	0.001859
3.743990	0.001903
3.746690	0.001843
3.749400	0.001738
3.752120	0.001682
3.754830	0.001600
3.757550	0.001476
3.760280	0.001326
3.763010	0.001109
3.765740	0.000932
3.768480	0.000895
3.771220	0.000910
3.773960	0.000735
3.776710	0.000585
3.779460	0.000492
3.782220	0.000362
3.784980	0.000358
3.787750	0.000244
3.790510	0.000355
3.793290	0.000661
3.796060	0.000739
3.798840	0.000879
3.801630	0.000989
3.804420	0.000705
3.807210	0.000726
3.810010	0.001331
3.812810	0.001476
3.815620	0.001273
3.818430	0.001630
3.821240	0.001784
3.824060	0.001634
3.826880	0.002079
3.829710	0.002142
3.832540	0.001881
3.835370	0.001866
3.838210	0.001748
3.841050	0.001779
3.843900	0.001881
3.846750	0.001805
3.849610	0.001800
3.852470	0.001498
3.855330	0.001540
3.858200	0.001619
3.861070	0.001227
3.863950	0.001100
3.866830	0.001028
3.869720	0.000832
3.872610	0.000718
3.875500	0.000583
3.878400	0.000634
3.881300	0.000624
3.884210	0.000356
3.887120	0.000361
3.890040	0.000491
3.892960	0.000642
3.895890	0.001063
3.898810	0.001932
3.901750	0.002604
3.904690	0.003081
3.907630	0.004331
3.910580	0.005720
3.913530	0.006813
3.916480	0.008310
3.919440	0.010104
3.922410	0.011811
3.925380	0.014173
3.928350	0.017241
3.931330	0.019985
3.934310	0.023153
3.937300	0.026989
3.940290	0.031365
3.943290	0.036170
3.946290	0.041857
3.949290	0.048592
3.952300	0.056506
3.955320	0.065408
3.958340	0.076292
3.961360	0.089227
3.964390	0.103958
3.967420	0.121238
3.970460	0.141450
3.973500	0.164925
3.976550	0.192016
3.979600	0.222091
3.982660	0.257451
3.985720	0.293683
3.988790	0.331611
3.991860	0.374191
3.994930	0.414044
3.998010	0.455931
4.001100	0.493937
4.004190	0.527723
4.007280	0.558267
4.010380	0.585068
4.013490	0.605149
4.016590	0.619812
4.019710	0.628553
4.022830	0.634331
4.025950	0.637635
4.029080	0.636807
4.032210	0.633656
4.035350	0.629838
4.038490	0.627506
4.041640	0.621684
4.044790	0.614190
4.047950	0.608349
4.051110	0.600499
4.054280	0.594471
4.057450	0.588767
4.060630	0.582053
4.063810	0.574993
4.067000	0.568592
4.070190	0.563184
4.073390	0.558605
4.076590	0.554185
4.079800	0.550430
4.083010	0.548346
4.086230	0.547771
4.089450	0.546858
4.092680	0.546449
4.095910	0.547217
4.099150	0.549166
4.102390	0.553478
4.105640	0.557291
4.108890	0.561278
4.112150	0.566286
4.115420	0.572656
4.118680	0.583603
4.121960	0.594062
4.125240	0.602164
4.128520	0.613671
4.131810	0.626385
4.135110	0.639630
4.138410	0.652726
4.141710	0.666522
4.145020	0.680512
4.148340	0.696400
4.151660	0.713336
4.154990	0.728934
4.158320	0.743190
4.161660	0.754390
4.165000	0.765608
4.168350	0.778557
4.171700	0.789469
4.175060	0.799541
4.178420	0.808599
4.181790	0.817156
4.185170	0.825212
4.188550	0.833280
4.191930	0.841533
4.195330	0.846181
4.198720	0.849280
4.202130	0.854460
4.205530	0.858435
4.208950	0.859998
4.212370	0.861043
4.215790	0.861049
4.219220	0.862096
4.222660	0.861237
4.226100	0.858292
4.229550	0.855690
4.233000	0.853083
4.236460	0.850124
4.239920	0.849076
4.243390	0.845237
4.246870	0.838600
4.250350	0.833697
4.253830	0.830185
4.257330	0.827194
4.260820	0.823669
4.264330	0.820142
4.267840	0.819765
4.271350	0.818684
4.274870	0.816196
4.278400	0.817749
4.281930	0.819832
4.285470	0.820157
4.289020	0.821718
4.292570	0.825044
4.296130	0.832261
4.299690	0.838251
4.303260	0.844076
4.306830	0.850794
4.310410	0.855929
4.314000	0.862315
4.317590	0.869775
4.321190	0.875295
4.324790	0.880468
4.328400	0.886361
4.332020	0.892621
4.335640	0.899069
4.339270	0.903923
4.342900	0.908427
4.346540	0.912403
4.350190	0.916745
4.353840	0.921093
4.357500	0.923300
4.361160	0.925150
4.364830	0.931669
4.368510	0.938558
4.372190	0.940966
4.375880	0.944458
4.379580	0.950116
4.383280	0.954521
4.386990	0.957853
4.390710	0.962815
4.394430	0.969410
4.398150	0.974388
4.401890	0.978110
4.405630	0.981838
4.409370	0.985390
4.413130	0.990039
4.416890	0.993423
4.420650	0.993724
4.424420	0.994753
4.428200	0.997059
4.431990	0.998095
4.435780	0.999130
4.439570	0.999984
4.443380	0.997738
4.447190	0.998228
4.451010	1.000000
4.454830	0.996464
4.458660	0.992924
4.462500	0.993412
4.466340	0.994450
4.470190	0.992001
4.474050	0.988261
4.477910	0.987273
4.481780	0.985548
4.485660	0.981240
4.489540	0.979690
4.493430	0.978138
4.497330	0.973258
4.501240	0.968370
4.505150	0.966064
4.509060	0.961899
4.512990	0.957915
4.516920	0.956893
4.520860	0.954012
4.524800	0.950195
4.528750	0.948977
4.532710	0.946640
4.536680	0.944673
4.540650	0.945873
4.544630	0.946702
4.548620	0.944355
4.552610	0.942938
4.556610	0.943205
4.560620	0.943098
4.564630	0.944303
4.568650	0.944759
4.572680	0.942961
4.576720	0.941537
4.580760	0.940862
4.584810	0.938491
4.588870	0.934419
4.592930	0.932226
4.597010	0.931354
4.601090	0.928588
4.605170	0.925248
4.609270	0.920578
4.613370	0.916847
4.617470	0.913108
4.621590	0.907275
4.625710	0.903332
4.629840	0.899001
4.633980	0.894473
4.638120	0.896797
4.642280	0.899890
4.646440	0.902415
4.650600	0.906663
4.654780	0.908817
4.658960	0.912314
4.663150	0.919267
4.667350	0.925657
4.671550	0.930137
4.675760	0.934434
4.679980	0.940278
4.684210	0.945171
4.688450	0.948531
4.692690	0.952860
4.696940	0.956425
4.701200	0.960191
4.705470	0.963577
4.709740	0.964838
4.714020	0.964553
4.718310	0.962910
4.722610	0.959906
4.726910	0.959226
4.731230	0.957186
4.735550	0.951832
4.739870	0.945299
4.744210	0.942265
4.748560	0.937665
4.752910	0.931102
4.757270	0.926286
4.761640	0.921071
4.766010	0.914865
4.770400	0.911199
4.774790	0.906936
4.779190	0.899916
4.783600	0.893079
