#wavelength RSR
2.265006e+02 3.068338e-11
2.270148e+02 1.387716e-11
2.275313e+02 -2.288544e-12
2.279982e+02 -9.562820e-13
2.285192e+02 -1.057453e-13
2.290426e+02 -3.121444e-11
2.295684e+02 -1.859770e-11
2.300966e+02 -1.295845e-11
2.305741e+02 1.032576e-11
2.311070e+02 1.539032e-10
2.316423e+02 1.137470e-10
2.321802e+02 8.331840e-12
2.327205e+02 -7.038798e-11
2.332090e+02 -1.820256e-11
2.337541e+02 1.035938e-10
2.343018e+02 1.106144e-10
2.348520e+02 1.465290e-11
2.353495e+02 2.045176e-11
2.359047e+02 -2.740174e-11
2.364625e+02 4.047336e-11
2.370230e+02 1.340722e-11
2.375861e+02 -9.026780e-12
2.380952e+02 -3.134325e-11
2.386635e+02 1.656055e-11
2.392344e+02 -1.301256e-11
2.398082e+02 2.933826e-11
2.403846e+02 -1.336620e-12
2.409058e+02 -8.376244e-12
2.414876e+02 1.708495e-12
2.420721e+02 1.646205e-11
2.426595e+02 -1.839632e-13
2.431907e+02 -6.548179e-12
2.437835e+02 -9.594972e-11
2.443793e+02 -7.315088e-11
2.449780e+02 1.049087e-11
2.455796e+02 -2.511168e-12
2.461236e+02 1.198032e-10
2.467308e+02 -7.945325e-11
2.473411e+02 -3.116029e-11
2.479544e+02 -7.826880e-11
2.485707e+02 -7.973721e-11
2.491281e+02 -5.360322e-11
2.497502e+02 -4.899152e-11
2.503756e+02 2.474350e-11
2.510040e+02 1.055345e-10
2.515723e+02 -1.273152e-10
2.522068e+02 2.296476e-11
2.528445e+02 1.265976e-10
2.534854e+02 1.012005e-10
2.541296e+02 1.572635e-10
2.547122e+02 7.187400e-11
2.553626e+02 4.365439e-11
2.560164e+02 2.362338e-10
2.566735e+02 1.953599e-10
2.573340e+02 -1.435678e-10
2.579314e+02 1.150032e-10
2.585984e+02 5.425164e-11
2.592689e+02 9.730125e-12
2.599428e+02 8.761894e-11
2.605524e+02 4.429375e-11
2.612330e+02 -3.425345e-10
2.619172e+02 1.689673e-10
2.626050e+02 -1.453717e-10
2.632965e+02 -1.313452e-10
2.639219e+02 6.202500e-11
2.646203e+02 -1.254213e-11
2.653224e+02 1.560787e-10
2.660282e+02 1.291587e-10
2.666667e+02 4.331520e-12
2.673797e+02 3.946432e-10
2.680965e+02 3.716829e-10
2.688172e+02 -7.171282e-11
2.695418e+02 1.533355e-10
2.701972e+02 2.368053e-10
2.709293e+02 7.550279e-11
2.716653e+02 2.945228e-10
2.724053e+02 -1.422116e-11
2.731494e+02 -5.632880e-10
2.738226e+02 -8.686268e-10
2.745744e+02 2.008670e-10
2.753304e+02 -9.428982e-10
2.760906e+02 -5.977920e-10
2.767783e+02 -1.034311e-10
2.775465e+02 -4.498650e-10
2.783190e+02 9.109536e-11
2.790957e+02 -7.427475e-10
2.798769e+02 1.387360e-10
2.805836e+02 2.141376e-10
2.813731e+02 4.817166e-10
2.821670e+02 -4.606848e-10
2.829655e+02 -1.910728e-10
2.837684e+02 1.519495e-10
2.844950e+02 -3.019674e-10
2.853067e+02 1.566166e-10
2.861230e+02 1.127939e-10
2.869440e+02 1.760432e-09
2.876870e+02 2.702230e-09
2.885170e+02 4.448880e-09
2.893519e+02 6.878060e-09
2.901915e+02 4.750791e-09
2.910361e+02 1.222261e-08
2.918004e+02 -5.029280e-09
2.926544e+02 -2.871234e-08
2.935134e+02 -6.751316e-10
2.943774e+02 -4.226400e-10
2.952465e+02 -6.361740e-11
2.960332e+02 -9.507816e-09
2.969121e+02 -8.773605e-09
2.977963e+02 -3.301997e-09
2.986858e+02 4.060126e-08
2.994909e+02 2.691480e-08
3.003905e+02 4.582221e-08
3.012956e+02 -4.579208e-08
3.022061e+02 -2.258100e-08
3.031222e+02 7.173672e-09
3.039514e+02 7.387968e-08
3.048780e+02 -3.851100e-08
3.058104e+02 5.769240e-08
3.067485e+02 -1.210622e-08
3.076923e+02 -1.205691e-08
3.085467e+02 -3.474778e-08
3.095017e+02 2.010469e-07
3.104626e+02 1.095711e-07
3.114295e+02 6.509074e-08
3.123048e+02 5.797666e-09
